Hotel,Source,Text
The Venetian Resort,TripAdvisor,This was my first trip since Covid began and I was a little worried but the attention to detail that the Venetian took to make me feel safe and protected was phenomenal. Their cleaning practices go beyond what I would have even  imagined or hoped for. 
The Venetian Resort,TripAdvisor,I was charged an upgrade fee of $49.00 a night because I didn't want to be on the 3rd floor. I booked this room 2 months prior thru SW Vacations. That made the room cost $225.00 a night. I won't be back 
The Venetian Resort,TripAdvisor,"Stayed here for two nights at the tail end of a trip and left super happy and rested.  the suites are perfect.  2 adults and 2 kids and we were super happy with the space.  Rooms: If you are debating between this and the Bellagio I would stay here.  It's really nice to have spacious rooms.  The Bellagio felt cramped for us in the past.  Wonderful bathroom, bedding and our view was great.    Felt safe with Covid precautions being enforced and seeing lots of cleaning by staff.  Tons of restaurants. Thumbs up for Grimaldis, Yardbird, and Hong Kong cafe.   Casino was fine.    Pool: The venetian and palazzo deck were open.  All hot tubs closed.  Masks to be worn at all times except when you are in the pool. Lots of staff enforcing this when people not observing the rule.    Gym: It's…"
The Venetian Resort,TripAdvisor,"fabulous hotel offering a fabulous experience. check in was very efficient, the rooms are oversized and nicely furnished, and the hotel itself has every shop you can think of. no fridge or coffee maker in the room, but this is standard for hotels on the strip."
The Venetian Resort,TripAdvisor,"My friend and I stayed at The Venetian last week (Mon-Thurs), and had a lovely visit with zero issues.  Check in was smooth.  Our room was not ready yet, so we left our bags with the luggage desk and went to the Grand Lux Café for lunch.  We received a text and went up to our room, and our luggage was delivered within 10 minutes.    After all the reviews I had been reading about crowds and marijuana smoke, I was apprehensive that we had chosen the wrong resort for our Vegas trip, but I was very pleasantly surprised!  Our suite was on the 33rd floor in the Venetian Tower, and was SO CLEAN, I was amazed.  There wasn't even any dust in the farthest corners of the room.  Also, the room was very very quiet.  I'm not sure if we just has good neighbors on our floor, or if the…"
The Venetian Resort,TripAdvisor,"Have stayed at all the top Vegas hotel/resorts and the last few trips to Venetian weren't up to par at all.  Service, gaming, pool...all just so so.  The Restaurants in the hotel I will say are very good."
The Venetian Resort,TripAdvisor,"We had a lot of fun spending time with my family celebrating my birthday at Venetian Hotel, staff were friendly and courteous and safe! Next time I celebrate any occasions Venetian is my choice.  I will definitely go back to Venetian Hotel. "
The Venetian Resort,TripAdvisor,"Outstanding service, Nice clean room in great shape. They provide masks and sanitizer in the rooms and also all over the casino floor . Noticed enforcement of wearing masks over nose and mouth. Would highly recommend the Venetian."
The Venetian Resort,TripAdvisor,"We stayed here on the 28th for 1 night. Our room was not cleaned properly, my 8 year old son found a used vape on the carpet next to his bed. We had to dispose of this ourselves and immediately wash our hands with hot water and soap. This is absolutely disgusting, especially during COVID times. We were also charged twice for ""refreshments"". We opened the refrigerator to put our Gatorade in, and apparently this triggered 2 charges to our bill which were 16 and 48 dollars. I can't even resolve this until Monday since their customer service line is open only on weekdays from 730 to 330pm. Ridiculous, we will never come back here."
The Venetian Resort,TripAdvisor,All staff members at The Venetian are very polite and professional. The customer service is spectacular. Not to mention the rooms are beautiful. The views are very nice too. The spa is spectacular also. Everything is clean and the atmosphere is very calming and positive.
The Venetian Resort,TripAdvisor,"This is my favorite place to stay. The beds are comfy, the room is spacious, good lighting, lots of mirrors and tv, the hotel is huge so many places to eat and drink. I also enjoy the location of the hotel where it’s close to walk to other places on the strip. "
The Venetian Resort,TripAdvisor,We stayed at the Venetian for a week for our wedding and honeymoon. We stayed in a one bedroom suite. Overall it was a GREAT stay. Every single employee was kind and courteous. The only issue (which really wasn’t an issue for us) was we were unable to valet park. We ordered in suite dining several times and the food was excellent. Our room was beautiful and very clean. The view was amazing! The casino was clean and well maintained. We ate at several restaurants inside the Venetian and were not disappointed. We basically stayed within the resort and had everything we needed. I can’t wait to go back!
The Venetian Resort,TripAdvisor,"It was one of the most memorable moments of my visit. The Venetian Canal and the Gondola right was definitely very memorable. I came here because I had already visited their Venetian Macau Hotel Resort and that was the start of my love for this Venetian Hotel and Resort experiences. Incidentally I also had  the lovely and original experience of Venice. I have been to Venice Italy and stayed at Carlton on the Grand Canal, right opposite the Railway Station. The Venetian Hotel experience is one of the best and finest Holidaying expectations. Venetian Hotels have to be experienced to be believed."
The Venetian Resort,TripAdvisor,Really enjoyed the king suite room very clean and smelled so good highly recommend  also slots and food and drinks where good and parking was good must go back and stay again and longer didn't wanna leave 
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,Came here for my GFs 50th bday. Room and casino is excellent. Parking is free - maybe because of COVID. But WiFi is the worst. We stayed on the 43rd floor but that shouldn’t be an issue. First the network doesn’t appear on roof our iPhones or my Mac laptop despite multiple restarts and resets. We get 2 cosmopolitan WiFi networks but not ResortCosmopolitan which is the one that matters. I even talked with staff twice but nothing helps. Maybe I need to go to the business lounge? But that’s hella inconvenient. Not happy about the WiFi. Photo is view from our balcony.
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"Let me start by acknowledging that there have been some security concerns with this hotel over the last few months.  I was here in July and witnessed rampant dangerous scooter usage, disorderly conduct by patrons and a real problem with marijuana reek. On this trip I saw a lot of evidence that the property has taken action to deal with it.    We stayed in a beautiful wraparound terrace suite with a magnificent view.  TIP:  If you book this room for the Bellagio Fountain view, you need to be on a high floor: 25th or above.  (The lower floors have the Bellagio sign blocking the view.)  On our second night the suite below us seemed to be having a party.  Even though our windows were closed we could here the chanting screams of ""Shots! shots! shots! shots!"" after midnight.  One call to security took care of it and the party quieted down or stopped within 20 minutes.  Big thumbs up.  There is still a lot of pot usage in the hotel.  We could smell it almost every time we went out on the terrace, but the room itself did not smell of it.  I imagine this is a difficult area to address.  Maybe they should designate a floor or two for Pot Smokers?  It is very unpleasant right now for non-smokers.   I only saw one set of scooters coming through the property in the five days I was there.  It was being escorted slowly through the casino floor by security.  Another big thumbs up! In July those scooters were a menace all over the strip.  We ate at the Henry, Wicked Spoon, Holsteins, and Lardo.  Both the food and service were excellent.  I would recommend those restaurants highly.  There was only one downside to our stay.  The casino loyalty program and the Marriott loyalty program do not play nicely together.  Cosmo has very trimmed down benefits for Marriott Platinum members.  I can deal with that.  What I didn't like was having to make a real effort to figure out what would count towards Identity points and what wouldn't if I chose to use my Marriott benefits.  Everybody I interacted with was very helpful, but it really shouldn't be that difficult to choose points in one rewards system or the other.  I've already had to make one phone call to clear things up with  the Identity Club and fear I will have to make another to Marriott.  Sigh.…"
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"We stay at The Cosmopolitan for 7 Nights over the fourth of July on the 2nd day the maid cleaned our room and stole all of my medication. The Cosmopolitan told me that it would be returned and when the couldnt find it, the refused to drug test the maid or do anything to help.  I had to go all over Vegas to get my medication replaced and contact Vegas PD.  Dont stay at this hotel they dont value their guest security."
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"It’s been a while since I posted any reviews, but our stay at the Cosmopolitan last week makes me felt obligated to do this. This is a very new property and everything is to the Marriott’s Autograph standard. Staff are very helpful and friendly. The view from our wrap around terrace suite was amazing. They had had sanitizer and cleaning wipes everywhere. Staff are visibly working hard to keep the property clean and safe during this COVID period. Each tower has a pool, and they are both nice, clean, and spacious. Restaurants and food court are excellent. We walked through other hotels such as Bellagio, Paris, Venitian, etc. we definitely feel this hotel’s service and cleanliness is one notch above. 100% recommend this property and 100% will stay here again."
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"I checked into one of their wraparound balcony suites. It is a nice suite but a few things that really bothered me. 1. Tiny refrigerator in a huge wet bar area. Could have easily put a larger (not necessarily full size) fridge there. They had a dorm fridge that barely fits a few drinks. 2. NO GLASSES in a suite with a huge BAR AREA 3. Nothing to play music on, not even a clock radio? Nothing!! In the entire suite. 4. There is an iPad that “controls everything “ and it was dead when I checked in.   The common areas are nice and the suite is nice but a few glasses, a larger fridge and a $50 Bluetooth speaker would have made it 10X better. Just a few suggestions."
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"Having not been anywhere all year, like so many, I chose to go to Las Vegas for a quick getaway. I wanted a room with a balcony, if there was such a thing in LV, and guess what... there is!! I chose a King Studio Fountain View room.  I requested an 'uppermost floor' as I usually do, and boy did they deliver!  My room overlooking the Belagio fountains on the 69th floor was amazing!  Spacious. A massive bathroom with deep soaking tub, extra large shower with the most amazing shower head (devine!), and ample counter space. A blow dryer is included. Next, the living room with huge television, roomy and comfortable couch, and desk area.  Beyond that is the 'bedroom' separated by a half-wall with its own television.  The king bed was very comfortable, and the pillows were among the…"
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,Great games/slots! So many different ones then other properties offer. Drink service was amazing and never a wait. Very attentive. They were also very much implementing Covid precautions. Restrooms were clean and social distancing between machines. They have lots of games that are old and lots that are new. 
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"Great time.   The employees are really busy cleaning everywhere. Yes they are on you to keep your mask on correctly. GOOD!  They are also wanding people who enter the Cosmo on Fri and Sat nights.    Only hotel guests, identity card members or people with a restaurant reservation are allowed in. Also there is a lot of people complaining about groups of people with scooters taking over. Not here, I watched as the doorman turned away a group of young able bodied drunks all on scooters. I saw someone give a 1 star review over it...... They are keeping alot of the trouble out of the building. PERFECT!     I would think people want to feel safe during their stay and this helps big time.  Gaming floor drink service was great. Ate at the Henry, Lardo, Hattie B, and secret pizza. All…"
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"I usually stay at the mandalay, or Aria, but the cosmopolitan beats them all for style. It doesn't have the best pool, but everything else it wins with. The location is mid-strip the bars are excellent the rooms are really nicely decorated and the restaurants on site are brilliant (STK)"
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,So this is usually one of my favorite hotels ever but I highly suggest not coming here during covid. Everyone is on a power trip to yell at you for anything. Pull you mask up pull it down. Sit down to order a drink or stand up to order a drink. It is absolutely ridiculous!!  Came for our anniversary and wish we would have went somewhere else besides Vegas. Hope they make it through this but we definitely won’t be back for a while. STK Steakhouse on the other hand did a wonderful job of taking care of us😎
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"Wife and I just got back from a weekend at the Cosmo. Picked this place because of the balcony room over looking the Bellagio fountains and 5 star rating.  The room was awesome. The view even better.  The service was great too, no complaints at all.  So what is the problem...  The other guest. This place is bad... really bad.  Right off the bat red flags were raised. The people in front of us checking in paid in cash. Didn’t think that was possible at a hotel.  At night, there is a huge line of people waiting to get in the hotel. Why?  Because you have to be wanded for weapons to get in and only hotel guests can enter... unheard of at any casino hotel... especially a 5 star hotel (do you think the four seasons is wanding people?)  That is horribly unsettling. Then you ask why...…"
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"I stayed at the Cosmopolitan when they reopened from the pandemic and I had a great stay!  First, I want to commend the staff for maintaining the cleanliness, enforcing the mask rules and being so cool about all of it. There’s hand sanitizer everywhere and they have someone at every counter wiping it down between guests. All valet members wear masks and wipe down the steering wheel etc. Whatever your feelings are toward the pandemic, you can appreciate the effort by the Cosmo staff.  The balcony suite was super clean and amazing. Even though it was 115° when we stayed, we couldn’t get enough of the balcony overlooking the fountain. The view was perfect.  Room service was great and the food was mostly very good (stay away from the pizza unless you’re drunk).  There was barely…"
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"We have been staying at the cosmopolitan for the last five years and we stay there three times a year. Sadly, it is a very different place these days. We experienced a fight that broke out by the elevators and in general a rough crowd. Our friends decided to rent a cabana for $850, so we thought it would be fun and rented one next to theirs. It was $1200 total for each after tax and tip. We had people from the pool sitting in our chairs and walking into our cabana helping them self to our drinks and food.  Crazy enough, the police were at the pool dealing with another situation unrelated to ours.  It was a little unsettling.  We understand that times are difficult right now but this is to a whole new level.  This is not the hotel that we have come to love and call home when we…"
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,This was a got to spot for me in Vegas...NO MORE!  What is going on... -Dirty rooms that smell like weed- I had to change rooms / room 1 WEED! room 2 dirty bathroom -Confusing prices and mis information- can you say bait and switch -Poor COVID 19 protocols-management allows house keeping and room service to freely enter and exit guest rooms (while you are in the room).  Other hotels social distance slots and perform temperature checks as you enter the hotel...NOT HERE! -I have nothing good to say about my last stay at this hotel...Feels like there is not good leadership or management in place.
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"We were able to get a great rate online so of course we had to try the Cosmopolitan. Daniella at checkin was completely  amazing and she got us a great deal on a wrap around terrace suite with a Bellagio fountain view. This room was so amazing and spacious. There are 2 full bathrooms along with a living room, separate bedroom and a large bar area. The views are something else. I would so try this again for a special occasion. The casino is small but that makes it nice and the whole hotel is a great visit."
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"We have never stayed at the cosmopolitan before so we wanted to try it out.  First, I have to say Marcy at the front desk is amazing!  Second, if you happen to get Daniella at the front desk that is unfortunate. She gave us the worst hotel experience I’ve had in Vegas. We booked the wraparound suite (which was gorgeous). We first tried to check in with Marcy but had an issue with the primary guest name so she explained how to get it fixed. She also offered to upgrade to the 65th floor, if we wanted to pay extra, and said she would put a hold on a room higher up for us and it would be available when we got back. We said that was great and came back about an hour later, but unfortunately Marcy was on break.  We were sent to Daniella and she was rude from the second we walked up.…"
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"We head to Vegas a couple of time a year (well, prior to this year) and always stayed across the street.  We split the week in to two different (but close) hotels for 2 different experiences.  We head one way the first of the week, then the other direction on the strip for the rest of the week.  Staying in connected hotels was always perfect for us.   We had been advised prior to going that the strip was not as safe as before, and we should not choose our normal mid-range hotels as their lower prices were attracting a rough crowd.   We trust our local contacts, so at the last minute upped our budget (but not really that much more) and split the week between the Bellagio and Cosmopolitan.  We had not stayed in either hotel and they are next door to each other for an easy…"
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"Decided to stay at Cosmo for my bachelorette party. Best decision! My suite was amazing!!! Spacious with an amazing soaking tub and outdoor sitting area with a view of Bellagio fountains. Had dinner at STK and drinks at Chandelier bar. There was a little bit of a line to get into Chandelier bar, but that is because of the restrictions on occupancy. STK was amazing as always. Felt super safe with all of Cosmo's steps to protecting guests.  Overall, amazing staff, great f&b program and immaculate rooms!"
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,"This was my wife's and my 4th time at The Cosmo, and there was definite change in the atmosphere. I'm sure the COVID-19 pandemic had a lot to do with it, but the quality of clientele has seriously gone down hill. In the past there was a high middle to high class crowd that would stay and party there. They knew how to conduct themselves. Now, with the severely reduced hotel cost in Vegas due to the pandemic, a definite shift to a much lower caliber clientele is who The Cosmo is attracting. So much so that the restrooms are getting tagged with gang signs and people are trying to take the scooters up the elevators to their rooms. I will be returning February for my birthday, and I hope that The Cosmo has somewhat returned to their normal clientele."
"The Cosmopolitan of Las Vegas, Autograph Collection",TripAdvisor,We love staying here!  It is centrally located and we are always upgraded to nice room as we are Titanium status.  We had nice suite and there was an issue that we talked to front desk and they moved us to new suite (similar style) and called to inquire if everything was ok.  It was but they still added a food credit on our bill!    They really are enforcing CDC guidelines and felt safe even though its Vegas filled with a lot of people (hotel wasnt crowded though) and masks are required.  Would return here (and we already are planning a trip back for wife's bday).  We had some initial reservations of going to Vegas during COVID but our experience here recently allayed our initial fears.  Highly recommend!
The Palazzo Las Vegas,TripAdvisor,"This is a high level review of the Palazzo as a whole.The hotel is clean and most areas away from the casino don't smell of smoke. The rooms are spacious and clean and the amenities are quite nice. Compared to the other strip hotels, the Palazzo is definitely among the top for quality. My room was comp'd and I paid an extra $100+tax per night to upgrade to a large suite so I can't really judge pricing. The total came out to about $500 for three nights including the resort fee which for a large suite I suppose isn't bad. Overall, four stars for the hotel. The casino is a different story. The gaming floor is fairly large with a decent variety of games offered. Too bad the entire area smells heavily of not just smoke but the most rancid gag-reflex inducing cigar stench. I couldn't stand to be on or near the casino for more than ten minutes. I eventually made it to the high limit salon and the decor and more importantly, odor, were much nicer. It's a shame that the high minimums keep everyone out but it's way better of an environment than out in ""general population"". Three stars for the casino. First off, I have to admit I didn't try all the restaurants the Palazzo has to offer but, the two places I ate at were outstanding. Both Grand Lux Cafe and Hong Kong Cafe offer excellent food at relatively reasonable prices. At first glance a short stack of pancakes for $10 sounds outrageous but when you find out the pancakes are huge and come with hot buttermilk syrup $10 is actually quite reasonable. In essence, prices are elevated because it's casino food but you still get what you pay for. In all, the food got four stars. Combined rating is four stars: far more good than bad."
The Palazzo Las Vegas,TripAdvisor,"Very pleased with my stay here! Even considering it was Super Bowl Weekend and packed with people it was a very pleasant stay. The Palazzo is a gorgeous upscale hotel conveniently located on The Strip. It is neighbored with The Venetian which is equally beautiful on its own and they both have a fair share of high end shopping options in between.Hotel amenities: Free WiFi with check-in, tidy rooms and bathrooms, security check before elevators for room access. We stayed in a two bedroom but it had the size and ambience of a suite! Awesome overlooking view of the The Strip with remote control access to open and close blinds and curtains mounted on the wall. Comes with your standard bathroom essentials (shampoo, conditioner, body wash, lotion). TIP: Take caution with the refrigerator as there is a sensor which will charge you.Lobby/Gaming area: Large floor full of tables and machines. Smoking is permitted so it can get pretty smokey, I immediately had the urge to shower each time I walked through the lobby. Lobby was nicely organized and had plenty of space for guests to wait their turn to check in. Process was smooth and easy! Our concierge Chris was very funny and friendly and made the process quick and painless for us. Plenty of restaurants and bars all around. There is a Starbucks and JuiceFarm right outside the elevators which is super convenient when you need a quick pick me up after a night out.Overall Impression: 10/10 the entire hotel is easy to navigate and well kept. Easy access to RideShare area just down the elevator and the lines were always quick and organized. Easy to get in and out. Decor was always well put together and has lavish aesthetics. Would definitely come back and stay here again!"
The Palazzo Las Vegas,TripAdvisor,My brother's 21st birthday we decide to go out there with friends and families we had a great time gambling and staying at the Palazzo  hotel in Las Vegas This  first time I ever stayed at a hotel that's nice I'm very excited to spend time with longtime friends that I haven't seen in years it was good to catch up with themIf you're going to come of a big group of people I highly recommend getting the Penthouse suite  because you'll save a lot more money and have a lot more space just have everyone bring sleeping bags and you'll just be fine
The Palazzo Las Vegas,TripAdvisor,We are locals. My husband booked a night for my birthday at the Venetian but they put us over at the Palazzo. Very nice hotel. My beef with the whole thing was the $45 resort fee. Really? When everyone else has cut the resort fee they should've followed suit given We couldn't use most of the facilities but yet they charged us $45 anyway. Not bring any of my out of town Friends and family.
The Palazzo Las Vegas,TripAdvisor,"The property is responsive to the current pandemic. Staff members ensure the outside elevator buttons are wipes down regularly. The escalators are wiped down regularly. Throughout the property, staff members are seen cleaning. Furthermore, I received exceptional customer service  throughout stay. At check in, the clerk Jessica was amazing. She noted that my reservation could have been improved upon and thoroughly reviewed every aspect with me and was able to offer an upgrade. The pool ensured guests wore a mask at all times while not in the water. Service for drinks was a bit slow, it took like 30-45 min for the hostess to return with drink orders. About 5 drinks were ordered every  round and by round 3 were somewhat disappointed. Although the Grand Lux cafe in not owned by the Venetian the food was great and again the customer service was on point. The Yardbird had great food and customer service too. The only issue was that the wait was approximately 60-90 min as both restaurants were not taking reservations. Overall, the Palazzo was great. I enjoyed my birthday weekend!"
The Palazzo Las Vegas,TripAdvisor,Traveling into Las Vegas for the Stiletto Dash and decided to give the Palazzo where it's being held a whirl. First- the Dash- we didn't win but got some amazing swag- and did not break a leg! For our hotel visit. Very positive experience with all the staff and visuals were on point. The view of the strip from our suite was beautiful. The suite was not the best on the strip but it was very clean and nice. The one con was the sheets. I was not expecting kinda rough sheets in a suite room. Other than that the experience was really a great time. I feel just the attitude of the staff is worth coming back for.
The Palazzo Las Vegas,TripAdvisor,"I stayed at the Palazzo for almost a week and I would have to say it was a nice stay. The Palazzo is a four star hotel so I expected pretty high end stuff here. Gaining access to the hotel isn't difficult at all and they have valet asking or self parking. Valet is complementary and self parking is free. They don't have tickets or anything like that to track your car. You enter on Sands Ave.The hotel room itself was nice, I had a standard room and the room was really nicely designed. The bathroom was large with dual sinks and a separate shower and separate tub. Toilet had it's own closet. They offered soap, shampoo, conditioner, and lotion as amenities.The bedroom as nice and open and it comes with a sunken living room. The room had three TVs, one for the living room which was next to the bedroom, one in front of the bed, and a TV in the bathroom.The bedding and towels were rough, basically felt like sand paper to my skin. Maybe someone forgot to add fabric softener. They also offer a pool and a gym. The gym at the Venetian is larger than the Palazzo. The gym is only open from 6 AM to 8 PM. I think the gym closes a little too early. Aside from the Sand Paper bedding and Towels, it was a nice stay."
The Palazzo Las Vegas,TripAdvisor,Beautiful hotel however our bed was awful (hard). Also food and trash lined the hallways and was left to sit and smell for 12 hrs or longer. When i notified the desk of issues i was told i could take a questionnaire to help improve. Also with the change shortage - anything under 99 cents you donate to the hotel because they don't have the change. Not a huge deal but i think it's lame.I will say many hotels on the strip are doing this as well but many do pay you out completely.
The Palazzo Las Vegas,TripAdvisor,"This review is just for the hotel room. The resort feels very classy overall, and the rooms are ENORMOUS. It really feels like you are getting what you pay for. Our standard room felt luxurious and spacious, no complaints from us. I would definitely come back and stay here again!There are no cons that come to mind from our experience. Every detail felt well thought through, from lobby decorations to various details in the room. The toiletries were nice, and it was great having a huge bathroom and shower as well. There is even a step down living room that is completely separate from the sleeping area (not separated by a wall, but separated by space... lots of space!)I have to give the hotel an extra kudos for letting me stay three hours past checkout. I asked for a special accommodation due to my logistics for the day, and they did not give me a hard time at all. That experience alone would make me come back here."
The Palazzo Las Vegas,TripAdvisor,"One of my new favorites! I would highly advise to do mobile check in prior to getting to the front desk because at times it can get very busy. I did mobile check in and was in and out with check in less than 5 - 10 minutes extremely helpful if you are fast pace or in a rush. I also phone to check out and you are in your way ! Super easy. They have security going to the elevator to the rooms, I feel like this is safer ! The rooms are spacious and I would say 90% clean, here and there needed some attention but whenever you stay at a hotel when is the room going to be 100% clean. All regular amenities like shampoo and soap etc.. however I would like to comment on the gym, it is larger than most hotel gyms and it does get busy but you can definitely second out work outs which is nice that they have enough equipment. I didn't try their spa but I would definitely next time- facials, massage etc. All of the staff was extremely nice to me and working with me for my issue and I truly appreciate the managers and staff being friendly and able to help.  I called concierge a few times and they seem to be little less busy than the front desk and got my questions answered even if they didn't have immediate authorization on a decision. The casino and shopping center is also very clean and has a lot of options, the grand canal shoppes are located through the hotel. I would make sure to take pictures because it feels like your outside with the clouds above you !"
The Palazzo Las Vegas,TripAdvisor,"We've been to Vegas a dozen times and NEVER HAVE WE experienced luxury like we have at the palazzo !! This is by far our favorite and going forward the ONLY place we will stay, both for pleasure and business !!! Service   11 of 10 Luxury    10 of 10 Location 10 of 10 Pools       11 of 10 Absolutely loved our trip so much we extended it an extra day. Rooms and amenities are perfect ! Thanks everyone !"
The Palazzo Las Vegas,TripAdvisor,The stay is worth the money!Prime location in the middle of the Strip near everything.The suite is LARGE! Beds then a step down full living room area where you and your guests won't feel crowded. Beautiful garden tub with a tv in the bathroom so you can relax while you relax I LOVED the level of security they have. You MUST have you room key and scan it by security upon entering the room are each time. Great feature!LOVED Restaurant Row where there were multiple options to fix your appetite. I Recommend the chicken & bbq at Yardbirds and Bobby Vs was delicious if you're in the mood for Italian.Free parking if you need  car.The ONLY draw back is no microwave and the refrigerator has sensored items so you can't use it unless you buy the items inside Great experience!
The Palazzo Las Vegas,TripAdvisor,I won the kirin 25:1 I bet $5 but machine didn't pay me. I played baccarat electronic table games. Who wants to play electronic games tracking at your bet.
The Palazzo Las Vegas,TripAdvisor,"I traveled to fabulous Las Vegas for a trade show at the Sands Convention center and decided to stay at the Palazzo so that I'm in close proximity to the expo hall and I am so happy that I decided to go with the Palazzo!The service is fabulous and the rooms are incredible! I walked in and couldn't believe how spacious the suite was (but I guess this is what I should expect for a well known hotel on the strip!)My most favorite part of the room though was the bath, OMG! To be honest I never use the bath in hotel rooms, but this one looked so inviting I couldn't help myself, I used it twice while there!It's nice that the Venetian is right next door which has the canal shoppes and some really great restaurants. If I was to come back to Vegas I would definitely look to spend the night at the Palazzo and highly recommend it to anyone that is looking to have a comfortable stay in Las Vegas!"
The Palazzo Las Vegas,TripAdvisor,"I just got back from a three-night stay and figured an updated review couldn't hurt, so here goes:  Palazzo one of the nicest hotels on the strip in the same league as the Venetian (it's sister all-suite property), Wynn/Encore, and Bellagio.  I haven't stayed at the Four Seasons in Las Vegas, but Palazzo compares favorably to other Four Seasons properties I have stayed at.  The standard rooms at Palazzo are roomy junior suites with a step down living area with an L-shaped sofa, coffee table, desk and chair, table and chairs, and a second roughly 50-inch HD flat screen TV.  The bathrooms are quite nice with separate shower and tub, double vanity, etc., all done up in marble.  The beds and bed linens are very nice, but probably a half-click down from Four Seasons in my book.  Dining and high-end shopping options are plentiful,  One standout restaurant is The Yardbird, which serves high-end fried chicken along with various Southern food sides, such as collard greens, Okra, mac and cheese, etc.  I'm a fiend for that kind of food, and the food The Yardbird puts out is some of the best I've ever had.  Pro-tip ***  Make a reservation at least a week in advance if you can.  it's a popular restaurant, the lines and waits to eat there can be long if you don't have a reservation.  One of the best features of Palazzo is its location and parking.  The underground  and free self-parking is a short straight shot from the I-15 via the Spring Mountain exit, which turns into Sands Avenue.  Access from and to the Airport is super easy, also, unlike most strip hotels.  Parking is a breeze, and you don't have a long hike from the underground parking structure to the registration desk.  Check-in was breeze with no waiting, and every staff member we encountered during our stay was unfailingly helpful and pleasant.  They do it right here.  I would be remiss if I didn't mention the mini-bar prices.  For instance, 12oz cans of Diet Coke were $7.00 each as were bottles of water.  Pro-tip ***  Take a short stroll from the hotel doors on the strip to the Walgreens to get stuff like that.  If you're a drinker, bring your own booze from home.  Unlike other items, booze at the Walgreens is priced more than double the price you would pay for the same bottles at home.  What about COVID, Chris?  This where the bummer comes in, but what are you going do?  All hotel staff wore masks, which we are all used to by now.  Guests were likewise required to wear masks at all times except when in their rooms and while seated in a restaurant, even while gambling.  In addition to various other COVID procedures, such as enhanced cleaning with an abundance of staff to do so, the hotel also had high-tech temperature readers all over the property to measure the temperature of guests as they walked by.  This was unobtrusive but a bit Orwellian.  In addition, all of the hotel bars and lounges were closed, and I did not see any cocktail service for players happening.  Would I return under these conditions?  Likely not.  It was nice just to be able to go, but. . . .Cheers!"
The Palazzo Las Vegas,TripAdvisor,"The Palazzo is a terrific property I suspect gets overlooked by many visitors.  I've certainly overlooked it for years.  It has a lot going for it, and, at least during my stay, was quite a bargain relative to what other and in many cases lesser strip properties were charging.  Some pros:It's a luxury property in more or less the same league as its sister all-suite property, the Venetian; Wynn/Encore; Bellagio; and Mandalay Bay.  The underground parking is easy to get into and out of and easy to navigate.  It also makes for an easy, off-strip drive to and from the airport.  The rooms/suites are generously sized and well appointed.  I would characterize the standard suites as junior suites.  There is a nice sized sunken living area separated from the sleeping area by the step down and a pony wall, but the only separate room is the bathroom.  My bed was nice, probably not Four Seasons nice, but a definite step up from what I've found in more mid-level strip properties.  I like the northish strip location for a change of pace.  It's on the east side of strip between the Venetian and Wynn/Encore with TI being directly across the street on the west side of the strip.  Tacos El Gordo is walkable from here.There is lots of high end shopping in the attached attached mall, if you need more ways to spend your dough.  The place was well-staffed with a well-trained and friendly staff.  I had a nice time and would not hesitate to stay here again.  No real gripes come to mind, so I won't struggle to come up with any."
The Palazzo Las Vegas,TripAdvisor,"This Vegas hotel has spacious, luxurious rooms that really make coming to Vegas an amazing experience. I have stayed 3 of the last 7 years here as it really is top notch in all aspects. The location and pools really top it off."
The Palazzo Las Vegas,TripAdvisor,"We stayed in the Bella Suite and it was magnificent! There was 4 of us and it didn't feel crowded at all. The beds were comfortable and the restroom was large as well.Check in was great, Anthony assisted us and he was friendly, had a sense of humor and throughout the entire process I felt welcomed. It showed he took pride in his work.We will definitely be returning to stay @ The Palazzo!"
