Hotel,Source,Text
Encore,Yelp,"What a pleasant experience. From check in to check out. I ironically had the same lady check us in and out and she was super sweet and helpful!As you walk in from the self parking garage, there is security with what seems to be checking temperatures. The front desk is directly after that to your right side. They are enforcing social distancing & have hand sanitizer stations throughout. We stayed on level 18. Beautiful king bed room with a huge window with a view! The room was equipped with an Alexa device, and she was awesome! Closed and opened curtains, lowered the lights... there was also a device next to the bed that had all these options as well.The bathroom was pretty big. I love the setup of the room. The tv can turn from one side to the other so you can watch from the bed or from the couch. Desk included. Lots of outlets for your gadgets.We walked around and employees were all wearing masks. Guests, however, were not. I'd say 50% of people wearing masks. Us, included. Surprisingly? But also not surprisingly. If you're afraid I'd still say stay home. But for what it was worth, the stay was amazing. We kept our distance from others and kept our masks on in public. Ps, pool is cute. Need reservations to go in!"
Encore,Yelp,"I should probably ask someone at The Encore whether it's part of The Wynn or an actual separate hotel altogether. And yes, I know his Ex-wife got custody of the Encore in the settlement. From what I can see, it may be a newer extension of The Wynn. Either way, The Encore is just as luxurious and well maintained as The Wynn. And it has the same Steve Wynn touch as all his hotels have. The Encore is a little newer, and therefore the rooms are designed with slightly more panache, but they both are top-notch five-star hotels. The service isn't equaled anywhere in Las Vegas, and the food is superlative. The Encore has two pools, where The Wynn has four. I prefer The Wynn pools, but I know many people who like the Encore pools' more subdued and stately feel.Say what you will about Steve Wynn and his ""legal issues."" The fact is the man understands hotels better than anyone. The Wynn and The Encore were his crowning glory over the 40-years he was in Las Vegas."
Encore,Yelp,"*Covid Update*After an enjoyable stay during Covid at the Wynn, we decided to come back here. We had a minor hiccup at the Wynn, nothing major (see my Wynn review for details) but was given an immediate reply and a one step upgrade from Guest Relations. Totally 5 star treatment all the way, kudos Wynn and Encore! So for the upgrade, I thought I would try the Encore just for comparison. During Covid, the Sands entrance to Encore is not open. You'll have enter through the entrance (Wynn Blvd.) on Las Vegas Blvd. If you have tower suites, you'll see valet right away. If you're a low roller like me, you'll have to drive around and self park.  BTW, there is an Encore entrance at the Wynn parking lot, but that is also closed. Unlike the Wynn, the room here seems spacier but just by a tad. The 2 bed here are more like Queens unlike the Doubles at the Wynn.  And like the Wynn, the beds are are the firm side and your room comes with a tube of sanitizer, two wipes, and two masks.  I had a lovely half view of Trump hotel and the unfinished view of resort world. (Enter Sarcasm Here) and the other half view of strip hotels like Palazzo and Venetian.If you don't have a mask, or forgot on the way down, they're complimentary for the disposable ones by security next to the entrance of the hotel elevators. As for the pool here, they will scan your hotel room key to see if it's active upon entry.  No reservations needed, but first come first served. The Saturday we went in late July, it wasn't crowded in late afternoon. They even set up lounge chairs at a covered restaurant patio for shade. However, they did only have 1 pool open. We ended up walking to Wynn pool passing through the shops, about 15 minute walk.Much of the restaurants are open via reservation only.  The hotel will send your phone a text during your stay once checked in. You can then make a reservation through your phone. I never tried, so I can't elaborate more than this. One thing about this place which is a good or bad thing depending on how you look at it is you can't get decent cell service here. Spotty at best with the data.  After comparing, I would say it was a tad better at Encore than at the Wynn. Then again, we stayed on the 60th floor at the Wynn facing the golf course. Perhaps that's why we couldn't get reception? Not sure. I love the Wynn and Encore and just heard today that Le Reve production is no more. Also sad to hear that layoffs are coming for some employees here in upcoming weeks.  Wynn had kept the whole staff on payroll during it's shutdown, totally classy but I can understanding the dynamics of the business side. If you're on the fence of coming to Vegas, the Encore or the Wynn is the place to go to ease your mind. Everything is done in an orderly fashion. Everyone is body scanned for temp upon entry. Every transaction is sanitized afterwards during check-in. I can't say much about table games, I don't play anymore but there are partitions now on the games and slot machines are distant apart. Even the bathroom stalls are distant, depending on where you go. I still have not seen the Wynn cats here, I will keep coming back until I do! But in the mean time, you should consider coming here because it's one of the most comfortable hotels on the strip with the utmost hospitality."
Encore,Yelp,"This is a 5 star hotel and felt like it. The lobby is beautiful and the staff are so nice and helpful. Our room was giant and on the 37th floor with perfect views of the mountains. There is lots of technology in here. There is an Alexa to control all sorts of things, just ask ,A tablet that controls lights and blinds and tv, tvs in bathroom and room and lots of spots to charge. The remote drape thing was a huge hit with both of us. They opened as you entered the room so it felt special. The beds are so nice and sumptuous, I never wanted to leave. The bathroom was pretty and had 2 nice soft robes.   The casino is large and well staffed. There are tons of beautiful restaurants. It connects with the Wynn down a nice hallway so you can use all their facilities also, including their pools. 2 very pretty pools with lots of seating, both covered and not. The fresh flowers everywhere were gorgeous. I will stay here again."
Encore,Yelp,"Encore was our destination for the third leg of our three-night road trip, and, as expected, it did not disappoint except for some of the COVID procedures and policies.  Our room on the 54th floor with a great view of the strip was palatial and easily the nicest hotel room either of us have stayed in.  Encore's COVID procedures were similar to other Vegas strip properties, such as mask wearing requirements, plexiglass barriers, temperature checks at the entrances, and extra cleaning going on more or less constantly.  Two COVID procedures did rub me the wrong way, hence the one-star reduction from my previous five-star review:  (1) The mini bars were taken out of service.  This meant that if you wanted something that would ordinarily be found in the mini bar, such as a diet coke, water, beer, or whatever, you had to order those items from room service.  We didn't avail ourselves of this.  Who wants to deal with the wait and then have to tip on top of the high room service prices?  Encore tried to put a happy spin on this by calling it ""The mini bar that comes to you!""  Nice try.  I've stayed at Bellagio and Palazzo recently during COVID, and neither took their mini bars out of service.  (2) The glasses in room were replaced by incredibly fragile plastic cups.  The first one I tried to remove from its packaging broke more or less immediately.  At this price point, the Encore should have supplied real glasses.  We stayed at the Bellagio for the first leg of trip, and our room had real glasses, so I know Encore could have supplied real glasses."
Encore,Yelp,"I gotta give Steve Wynn his props.  Golden Nugget, Mirage, Bellagio, Wynn, Encore.  He built each of those properties, and each of them raised the bar in Vegas.  Like it's sister property (The Wynn), Encore is a very nice, easy place to stay in Vegas.  The accommodations and service are top notch, and it's a beautiful, easy to navigate property.  I can't say which of the two properties I prefer, and it's a little tough to describe how the two properties differ from one another even through they are far from identical to one another.  I would say Encore has a more sedate feel to it overall. My sense is it does not get as many people wandering in from Las Vegas Boulevard as the Wynn.   Although, like the Wynn, the Encore is a thoroughly modern Vegas hotel, it retains a lot of old Vegas feel to it in terms of scale and service.  Genuinely great service used to be a given in Vegas almost anywhere you went, but it's become increasingly rare.  I miss the old Vegas a lot, and the Wynn reminds me of the old Vegas even if it doesn't really look like the old Vegas.  Our room was perhaps the nicest room we've stayed in in Vegas.  It was effectively a junior suite with a good sized sitting area adjacent to the bedroom area.  This room seemed larger than it's equivalent at the Wynn, but it might just be a different layout that seems larger.  There are three nice sized pools on the property.  Two are for hotel guests only, and are about what you would expect for a luxury hotel in Vegas, which is to say they are very nice.  The third pool, Encore Beach Club, is open to anyone 21 and up willing to pay the entrance fee.  Think Rehab, Ditch Fridays, etc.  I think building a dedicated day club pool is a great idea.  It eliminates what would otherwise be an annoyance to guests who aren't down with the Bro's and Ho's pool scene (pretty much anyone over the age 30).  Parking is a breeze unlike many Vegas properties.  The parking structure is easy to get in and out of and easy to park i, and the walk from the parking structure to the casino is basically nothing.  If it's gambling, high end shopping, dinning, or nightlife you're after, Mr. Wynn's got you and your $$$$ covered sun up to sun up, basically, when you consider the late night club scene.  One gripe:  When the pools close at 7:00, the staff could have been a little more diplomatic when telling people they must leave the ""regular"" pool area.  After three loudspeaker announcements, no one needs to be barked at while whey are leaving.  Don't treat hotel guests the same way I imagine you treat some of the Beach Club clientele, mkay?  On a separate occasion, when my buddy was near the Beach Club, which you walk past to get to Las Vegas Boulevard,  a staffer asked him curtly, ""can I help you?,"" when his tone suggested he really meant, ""what are you doing here?"" I would have replied, ""Yes, a cold bottle of water would be nice, thank you.""  Notwithstanding the somewhat less than diplomatic approach to closing the pool, I doubt anyone would be disappointed staying at Encore. Bonus:  Tacos El Gordo is a short walk up the boulevard away.  The spicy pork tacos there are spectacular and worth the short walk up the boulevard to an admittedly somewhat rough around the edges shopping center in the shadow of Encore to get them.  The vast majority of the denizens of Encore will never make that walk and will never know what they are missing."
Encore,Yelp,"Scored a fantastic deal on a King Suite with an amazing view at the Encore via Chase LRHC. The whole experience was fantastic.Encore/Wynn have implemented very impressive safeguards to protect its guests from COVID-19, non-invasive temperature checks, masks, hand sanitizer stations, protective barriers at table games, and proper spacing at the slot machines. Staff clearly explain mask policy at restaurants and in the pool areas, and even better enforce them. Everything was immaculate during our stay, staff constantly cleaning around the casino floor and in the pool area. Had a great time"
Encore,Yelp,"First and last time staying here at Encore. We, a couple who wanted to getaway for a foodie and relaxing trip, did not enjoy our stay here because the walls are PAPER THIN. We kept hearing our neighbors blast obnoxious (bad hip hop and cheesy rock) music and hosting parties?! Every single day, multiple times throughout, we listened to a party from either the left or right side neighbor. I thought that they had a 50% capacity??? If so, then why cram your guests so closely in one area? Maybe give everyone some space and leave an empty room in between. We were staying on the 58th floor so pretty high up so it wasn't coming from the hotel lobby...I hear voices and talking from the other rooms as well as the hallway. I had to sleep with ear plugs in because it was unbearable at night time. Guess what, the earplugs they gave me were awful. Cheap and oversized ones that hurt my ears even more. The noise problem is not as bad anywhere else on the strip and I have stayed at many other resorts. I regret our decision to stay here. Maybe should have picked the Wynn side instead. It got so bad one day at around 3-5pm that I had to call front desk, twice, about party noise nuisance. They ended up finally sending a security and manager up and we could hear them banging on the guest's door and nobody answered for like 5 minutes. Then they finally opened and it escalated into a loud confrontation and ugh, it was so ratchet it felt like we were staying at Circus Circus. I wasn't sure if it was going to result in violence, but it was scary and so we decided to leave our room and go to the gym for a workout. The gym was nice, it is small but well stocked, near the zen-like spa area. Wish I could say that our room was this calming and relaxing!We've seen a lot of younger folks come and go and to me, this doesn't seem like a high class 5 stars hotel. This seems more like a 3 stars hotel. Pros: Ok, I did enjoyed our panoramic window views, half city and half pool. The electronic touchscreen by the bed to control the lights, temp, and automatic blinds was a really cool feature. The 360 rotational tv stand was clever. The bed was comfy and I liked the down pillows. The elevator is quick and takes you up and down impressively fast. Our room was spacious and we enjoyed the great dining options in the Wynn ecosystem. Fun vibes in the lobby. Negative one star for not having a coffee bar! What the hell... The dopest 5 stars places offer a Nespresso machine and even Holiday Inn has a coffee machine. Imagine having to wake up and walk a journey through crowds and wait in a line to get a cup of coffee. Yeah, it isn't great. No complimentary water bottles either. The mini bar wasn't even property packed and for a bottle of water I had to call them to bring me one and they charged me $9 for a ""delivery fee."" I only found out when I was signing for it. I was pretty livid as you can imagine, lol.This review is for the entire experience of staying in our room for 3 nights and minus the dining options... Poor experience. I will never come back here again for lodging. I will come here again for the restaurants and entertainment but even if I had a free room offer, I wouldn't stay. The walls are poorly insulated and I just hear non-stop parties and loud music. What are we, a college dormitory? No coffee or tea in the room and the vibes here feels too young, like 20-yo young. I say save your money and stay somewhere else (anywhere else would be better) then walk over here for dining, gaming, and socializing."
Encore,Yelp,This is definitely one of the higher end places in Vegas to stay. The room is what you would get for the price you would expect to stay at here. Mostly everything was clean (especially with covid) and they were adhering to social distancing guidelines. I found one pillow here in the room we stayed at that had some odd food looking stains on them so I threw that to the ground and ordered a new pillow be sent up. My GF also asked the front desk for other toiletry items that were promptly brought up. The room itself is Alexa enabled so we were able to voice command things like the lights and curtains. The staff on this side of the hotel were also more accommodating compared to the Wynn side of the hotel (some of the staff there were not too nice at all).
Encore,Yelp,"Welcome to the Encore State Penitentiary!COVID precautious are fine, and our Tower Suite room was decent...BUT they've started searching guests with metal detector wands and going through your bags at entrances.  There are also random K-9 security dog patrols on the ground floor areas.  Massive step down in the experience of staying at a supposed luxury hotel.Crossing the Wynn/Encore off the list and planning for the Bellagio next time.  You generally put up with being searched at dive bars, but not at any decent hotel."
Encore,Yelp,"Last month, we got to stay at the Encore Hotel and we booked it through the Fine Hotels and Resorts program through our Amex Platinum Card. We booked it through Amex because there are a bunch of benefits that we wanted to use so I wanted to share with everyone on what we got. You can read the full review here...  theluxurylowdown.com/enc…1) Daily Breakfast for Two: The daily breakfast was pretty generous. We got $40/person for two people so $80 total to spend at select locations at either the Encore or Wynn. 2) Room Upgrade: We ended up booking an Encore Resort Two Queens room since there were four of us. We did get upgraded to a panoramic view, but the room still pretty much looked the same.3) Noon Check-In: We ended up being able to check in by 11:30 a.m.4) 4:00 p.m. Check-Out: Unfortunately, we did not use it since our flight was at 11:15 a.m.5) Complimentary Wifi: I've always found this perk odd since all wifi is pretty much included in the resort fee that you always have to pay. Surprisingly, this time around, they gave us a $5 credit for the wifi. Not sure if this is a new perk with Amex or if it was just for this hotel, but I'll definitely update once I find out.6) Unique Amenity ($100 spa credit): The spa at the Encore is open, but none of the amenity spaces are. So you can't use the lockers, jacuzzis, sauna, spa, lounges, etc. You only come to get your massage and then you leave. I ended up booking a 50-min custom massage, which was $170. Regarding COVID, everyone is required to wear a mask and your temperate will be checked at the entrance. The casino was not crowded and there was a lot of room compared to other hotels we've stay at. We felt safe and our time was very enjoyable there!"
Encore,Yelp,Amazing experience! I wish I could stay here for a month. The room was very luxurious and clean. Lots of high end shops and restaurants.
Encore,Yelp,"Encore is a beautiful property and resort but it isn't perfect when compared to other 5 Star resorts on the strip.Enjoyed my stay here over the weekend for a family reunion.  My family was spread out between a few different floors.  I enjoyed the view as well as the comfort of the room which was expected and why I chose to stay here and have for many years.My only issue is that my ""Non-Smoking"" Room and floor smelled like weed.  Which wouldn't be a problem if my guest didn't have asthma.  I mentioned this to the hotel and requested a room change but was told that they were not able to do anything as they were fully booked.  This was unacceptable and I was surprised at the response.  I was told to discuss it with Guest Relations which I did.  So I'm currently awaiting an answer to date.  Another issue is that the checkout feature on the TV didn't work when I tried.  Which is an inconvenience. You have to wait in line at the lobby or wait on the phone and hope someone answers.  I've never experienced this before at other resorts...Since the departure of Steve Wynn, I've noticed a few things here and there have slid from what I've been accustomed to and for the worst.I hope Management works to keep their loyal customers happy and returning.  I've provided them with lots of business in terms of dining, gaming and shows.  For over a decade I've had nothing but good things to say and have recommended their properties to my family and friends. I'd hate to have to look elsewhere and steer them as well. Make it right Encore/Wynn. Thank you in advance."
Encore,Yelp,"Received another VIP Invite and plan on visiting soon. This time around it's more than just a birthday trip for my wife... it's now an inaugural trip for my newborn son.Looking to share the experience of bright lights and luxury in our suite!It's been a while and I'm definitely looking forward to it.The ease of booking online and on their app makes it easier and accessible to reserve a room, dinner and show reservations.Counting down the days!Vegas Baby!"
The Venetian Las Vegas,Yelp,"Great Covid-19 safety measures in place!My bf and I have stayed at the Venetian (in the Venetian tower) before and loved it.  This time, we stayed in the Palazzo tower on the 50th floor, the Paiza Club level.  The suite was amazing.  It had a large living room, 2 restrooms, a bedroom, vanity area, and a large walk-in closet.  It was 2000 square feet and housed a piano, 5 televisions, a jacuzzi tub, and pool table.  The automated window coverings were a nice touch.  Being the highest floor in the state of Nevada, the view was spectacular.  We thoroughly enjoyed our stay. Despite the ongoing Covid-19 pandemic, we felt very safe.  They seemed to have taken all precautions- plexi-glass everywhere (bathroom sinks, casino tables, etc), every other slot closed off to allow for distancing, masks enforced, elevator capacity limited to 4, hand sanitizer dispensers everywhere, thermal scanning at elevator bays to rooms, people stationed at high touch areas assigned just to wipe down whatever was touched...  Cleanliness throughout the hotel and casino were immaculate.  We were impressed.  The well equipped fitness center was open with limited hours and capacity but capacity was quite large at 45.   Masks were required.  Hand sanitizer and wipe stations were located throughout the center.  The fitness center employee did periodic checks and sanitation sprays of the equipment.  Security to the tower was great.  Security was stationed on the first floor in front of the elevator bay and you needed scan your room card to pass them.  Service was outstanding.  We checked in on the Venetian side with Michael.  Michael was professional, friendly, super personable, down to earth, and helpful.  Other staff we encountered from housekeeping to security were wonderful, too.The Venetian scored itself another 5+ rating for this visit."
The Venetian Las Vegas,Yelp,"My new favorite hotel in LV.Last minute trip to Las Vegas landed us on the strip at The Venetian.  The bf and I chose this hotel for several reasons.  Every room is a suite!  The fitness center in the hotel is the largest fitness center on the strip.There is no separate fee for use of the gym.The hotel is conveniently located near the middle of the strip. The hotel itself is gorgeous. Our visit was a Saturday to Monday weekend in March.Our split-level suite was clean, comfortable and gorgeous.  I particularly enjoyed the USB ports on the desk and on each bedside, the window coverings, the 3 televisions (1 in the restroom), the view of the strip and beyond from the 31st floor (additional fee), and the simple high end style without being tacky. The fitness center was amazing for a hotel gym.  It was larger and better equipped than most small independently owned gyms boasting a rock wall (separate fee), a little eatery, a huge cardio area with treadmills, bikes, different types of ellipticals and stair machines, a stretching area, strength machine area with state of the art equipment that I had never seen before (and I've been to numerous gyms in several different cities and states), and a free full weight area.  Towel service with both wet and dry towels was also included.  So convenient!  In the past, I would always have to drive to a freestanding off the strip gym if I wanted to get a full workout in.  The only negative we found was that the eatery was out of protein powder on both days the bf wanted a shake. The location of the gym was centrally located for our needs.  We took Uber one day and walked the next.  The upscale hotel was well decorated, clean, and well maintained.  Security separated the rooms from the casino as you must use your keycard to gain entry to the room towers.  The restaurants and shops were all very nice.  We dined at Primeburger for breakfast (see separate yelp review).  There is also a canal and gondola ride which goes through the shop areas to outside the hotel.  Most of the pool areas were closed during our visit and it was windy and cold. We did peek though.  Gorgeous area.  I snapped a photo which is included in this review. Not that anyone sleeps in Vegas but we got some good shut eye as the hotel area was, for the most part, quiet.  I did here some folks stumbling back to their rooms in the hallway at around 4 am.  But no noise from upstairs or kids running through the halls. The bed was also very comfortable.  Service throughout the hotel was outstanding.For a hotel on the LV strip, this hotel earns itself a solid 5... maybe even a 5+."
The Venetian Las Vegas,Yelp,"This is our first stay here since the pandemic (last trip to Vegas was in March 2020).  First the bad:  currently at least, the crowd in Vegas and at the Venetian is far less upscale than prior to the pandemic.  Sure, no one expects everyone to dress up the way they did in Frank Sinatra's time, but just the way many people dress and act in Vegas right now, including thankfully isolated but increasing incidents of violence on the Strip, is not edifying.Now, is this lower end crowd in the VIP areas and high roller player rooms?  No - so, if you want a high end experience you may still get it, but just seeing the way Vegas has gone downhill is disappointing.As far as our stay, over a week in an almost 2000 square foot suite on the top floor with its own exercise room and wet sauna, what's not to like?  Even the standard rooms at the Venetian are large compared to what other Vegas resorts offer (standard room at Venetian - 650 sq. ft., on par with the 745 sq. ft. standard rooms at Encore), so as far as accommodations, Venetian is high up there in Vegas rank.We were here more to relax than gamble. The shower steams have been removed from all of the suites, but ours had a fantastic cedar wet sauna that got as hot as you would want it to be.A lot of the furniture in the Venetian rooms is genuine Drexel Heritage or the like, solid wood, not like the particle board stuff you will find at most every other hotel.  An update to the carpet, which is starting to show its age, might be in order.Service seems a bit slower these days as perhaps the hotel is understaffed, but everything is taken care of well, and safely.  Everything in the room is clearly sanitized (even glasses come shrink wrapped), and room service is available with contactless delivery at the door.  All the restaurants are open, although some have limited hours and days.Thankfully, paper menus (for room service) remain in the room- it's hard to navigate some of these online only (via the television) order systems.Although housekeeping is trying to stay out of rooms when guests are inside, we had no problem with having our staff clean while we were there.  It helped that we were in a suite, we'd just stay in one side while they worked the other.  Staff always wore gloves and masks, and we kept our masks on whenever interacting with anyone.Masks are thankfully mandatory everywhere, although you will find a few trying to skirt the regulations here and there, such as in the Canyon Ranch gym which is definitely the largest and best equipped hotel gym I have experienced anywhere in the world - complete with everything from free weights, to the latest Technogym strength conditioning equipment, TRX straps and even a forty foot climbing wall.  Generally the people whom you see trying to take their masks off or slip them down around their chins are part of the same lower end crowd that has infiltrated Vegas in general of late. No smoking at any of the table games, although smoking is still allowed elsewhere in the casino.  The movement towards no smoking casinos has begun!The Venetian has seven pools, and the next door Palazzo has eleven.  The Canyon Ranch spa's wet areas (steam, sauna, all communal rooms) are closed during the pandemic, so there is no point to a day pass, but spa treatments such as massages and skin care are still available.Valet is now open again, although with the long wait at times to get a valet, you might be better off just dropping off your bags with the bellman if you have a lot of luggage, and then self parking.  Venetian's parking remains free for everyone.If you are looking for a getaway, whether to gamble or just relax, Venetian is still one of the best and most luxurious spots on the strip.  Just be careful out there - especially at night."
The Venetian Las Vegas,Yelp,"I still give the Venetian five stars (be sure to read my prior review), although there are a couple of changes here for the worse.This experience is based on a comp'ed (free) suite and full access to the VIP lounges, which provide you with free drinks and food in a relaxing environment, but even minus the VIP lounge even if we had been paying for our large suite, still I would give the Venetian four stars.  Our suite was just as beautiful and spacious as the ones I stayed in since the place opened, quiet, elegant, with real solid wood furniture (not the particle board or low pressure melamine you'll find at the Bellagio).  At the Venetian even the standard rooms are like mini suites, coming in at 650 square feet.  The larger suites have a separate bedroom with a canopied bed, dining table and large living room, steam room or sauna, some have exercise areas, some have surround sound equipped screening rooms.The hotel is generally quiet although if someone is blasting the stereo in the largest suites (I have done that myself), the adjoining rooms will be far from quiet.The casino is spacious and beautiful, with plenty of gaming tables including multiple Baccarat tables, plus slots, at both the Venetian and Palazzo sides.  The crowd is upscale - no one walking around with no shirt on, like you might see at the Cosmopolitan.  The restaurants at the Venetian are top notch.  This time we experienced AquaKnox (see my separate review).The Canal Shops and the adjoining Palazzo shops are beautiful, and many are very high end.  You may ride a gondola through the Canal Shops.One thing new, are the explosive sniffing dogs that patrol the entire resort.  Apparently these have been around for years, but never noticed them before, so they must have stepped up the patrols.There are two current negatives which is why the downgrade:1) The swimming pools are closed on the Venetian side, until about May 2019, and there is heavy, heavy construction sound that will pierce right through the windows into your room if you are unlucky enough to get a room on that side of the casino above the construction.Owner Sheldon Adelson has never cared about peace and quiet for his guests if he needs to get busy with forward construction.  There are periods I have stayed at the hotel where noisy construction has gone on 24 hours a day 7 days a week.  Right now, the pool construction happens 9am to 9pm daily, and is noisy even in a top floor suite on the 36th floor. Currently, just be sure to get a room on the opposite of the hotel, not overlooking the Venetian pool construction, or live with noise all day long.  Be sure to ask about ANY construction going on - because there always seems to be something - and pick a room away from the commotion.Also, because the Venetian pools are currently closed, you must walk all the way through the Venetian and past the Venetian side spa check in and to the Palazzo to use their pools.  It is practically a two day horse ride all the way from your Venetian room to that Palazzo pool.2) The second negative is that now that there is a mandatory $45. daily resort fee (pays for WiFi, free parking, free use of the gym, among other hotel ""costs""), the gym at the Venetian, which is actually the largest and nicest one I have ever seen at any hotel (including free weights and the latest strength conditioning equipment, plus cardio machines and rock climbing wall), tends to get crowded.  Now that hotel guests are paying for it, they figure they might as well use it.   Before, when it cost $30. per day to use the gym, it was beautifully empty.It used to be that the $30. got you the gym and the spa - now the gym is included in the daily resort fee, and the spa itself (which is now on the Palazzo side) is separate and costs anywhere from 32 - 50 per day, although the spa is free for that day with purchase of any 50. or higher service.Still, these negatives aside, the Venetian provides world class service and amenities.  You will feel pampered and refreshed after each night in the hotel (as long as you pick a room away from construction noise)."
The Venetian Las Vegas,Yelp,"I used to stay at this hotel every few weeks, and always on the 35th floor in their Renaissance suites in the original tower.  However, those were in my gambling days when everything was comped (free room, free food, known as ""RFB"" in casino parlance).  The Renaissance Suites are 1980 square feet, and all feature a separate bedroom with a King sized canopied bed, and a living/dining room with a six chair table.  It is fabulously quiet and restful in that bed in their suite bedrooms.  In the large marble floored bathrooms, you will find either a dry sauna or steam room, and layouts include either an exercise area (with a treadmill, elliptical or stationary bike) or a large screen television viewing room with a very loud surround sound stereo system that will get complaints from neighbors if you play it too loud.However even the regular rooms at the Venetian are nice, semi-suites, and 650 square feet, with a separated by balcony lining step down into living area and step up into bedroom floor plan.The Venetian has finally updated all of their rooms to down comforters - in the beginning years it was all Vellux blankets.All of the Venetian rooms feature Drexel Heritage real solid wood furniture.  By way of comparison, at the Bellagio it's all particle board / low pressure melamine plastic furniture that looks nice but is not solid.The Venetian is located directly across from T.I. (Treasure Island) and is centrally located on the strip.  You may cross to T.I. across a suspension bridge over Las Vegas Boulevard.  The Venetian has the Canyon Ranch Spa, all 134,000 square feet of it, which includes the only gym in a Las Vegas hotel that includes complete free weights - bench, bars, dumbbells, and the usual steam/sauna/jacuzzi that you will find in the spas of all premium Vegas resorts.  The gym at the Canyon Ranch Spa is on the level of a 24 Hour Fitness Super Sport, as far as equipment.  It is far above the typical hotel gym.  The spa is world class too, with massages and all sorts of treatments offered.The Venetian features multiple swimming pools, amid a five acre environment.The Grand Canal Shops on the Venetian side, and The Shoppes at the adjoining Palazzo resort/hotel provide high end restaurants and shops, including some of the top designers (for Louis Vuitton though you'll have to go to the Wynn, Caesar's or the Shops at Crystals at the MGM CityCenter).  Barney's of New York is here.  Madame Tussaud's.You may ride a gondola down the Canals.My favorite restaurant at the Venetian is Delmonico Steakhouse (the bone in ribeye is not to be missed).  I've eaten numerous times at Zeffirino too, which is good, but not in my opinion on the level of Delmonico.  Two of the restaurants I used to frequent and liked are now closed, DB Brasserie, and Pinot Brasserie.  I guess they have it in for the brasseries.Tao Nightclub, Tao Beach, Lipshtick comedy show - all here.The Venetian (along with the Palazzo) feature a combined 120,000 square foot casino.  If you are a Baccarat player, as I was, you'll love its high end Baccarat room which features multiple grand and midi Bacc tables open simultaneously, which is key to winning at Baccarat because you may move to a different table when the shoe goes sour and unpredictable.  There are private salon rooms for the ultra high end players.  As far as action, the high end tables are all $100. minimum, and for the most part you'll need to pony up $25. minimum to play blackjack, mini Baccarat or craps at most any table game at the Venetian.  The slots are the same as at any casino.  The blackjack isn't the greatest odds, do you research to find the lowest house edge in Vegas because where to find the best odds blackjack table changes constantly.  The Venetian does a great job too of hiring attractive cocktail waitresses and putting them in skimpy outfits, which let's face it, adds to the allure of any casino.  Dealers, pit bosses and casino hosts are all friendly too.You will need to play pretty high end in their casino to get anything free, but this is pretty much the same at any top resort on the strip.The vibe at the Venetian is upscale, but not necessarily older.  All ages.In all, a fabulous world class resort.  One downside I would comment on, and this stems from the inevitability of being a huge sized hotel, is that it is practically a two day horse ride from the check in lobby or VIP check in, to your room - down the grand foyer hall through the casino and up the elevators.  It's basically just a long walk to get from your room to anywhere else.  Occasionally, your electronic room key will stop working and you will be faced with either that trek back to the lobby or VIP area, or a twenty minute wait sitting in the carpeted hall for security to get to you with a new key.The parking garage gets about as hot as hell must be in the summers.  However, as of this writing neither Venetian nor Palazzo charges anyone anything for parking."
